"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLateralCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLateralCord","Lateral cord","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LLowerTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LLowerTrunk","Lower trunk C8-T1","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LMedialCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LMedialCord","Medial cord","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorCord]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorCord","Posterior cord","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LPosteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LPosteriorDivision","Posterior division","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LTerminalBranches]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LTerminalBranches","Terminal branches","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LUpperTrunk","Upper trunk C5-C6","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[NAIA]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","History of present illnes","72","*","Equation","equInjPhysioTime","equInjPhysioTime","","","","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","88","X","Boilerplate Question","txtInjPainsurgNote","txtInjPainsurgNote","For each surgery, fill in a correspondent PAIN SURGERY SURVEY at the SURVEYS session, on NES.","","","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[NAIA]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","NAIA","Not assessed / inconclusive assessment","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[RAnteriorDivision]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","RAnteriorDivision","Anterior division","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[RAnteriorDivision]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","RAnteriorDivision","Anterior division","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[RAnteriorDivision]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","RAnteriorDivision","Anterior division","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","49","M","Multiple choice","mulPexRDiagnosis[RAnteriorDivision]","mulPexRDiagnosis","If RIGHT BRACHIAL PLEXUS INJURY,","RAnteriorDivision","Anterior division","","","NI","Sem qualquer lesão"
